Latitude,Longitude,name,description,desc
25.025884,103.535156,Yushania brevipaniculata,"**Caractéristiques** 
** Taille : 1,5 à 2,5 mètres. 7 mm de diamètre.
** Aspect : Chaumes droits, fins et relativement courts pour un bambou.
** Feuilles :  De 7 à 9 cm de long; et  7 à 9 mm de large.


**Image :** {{https://tse2.mm.bing.net/th?id=OIP.GFQ1AhreKIzEagUrntz-7AHaE7&pid=Api}}

## Régions endémiques : 
Sud de la Chine : province du Sichuan.

**Remarques**
Risque d'extinction : non menacé.","**Caractéristiques** 
** Taille : 1,5 à 2,5 mètres. 7 mm de diamètre.
** Aspect : Chaumes droits, fins et relativement courts pour un bambou.
** Feuilles :  De 7 à 9 cm de long; et  7 à 9 mm de large.


**Image :** {{https://tse2.mm.bing.net/th?id=OIP.GFQ1AhreKIzEagUrntz-7AHaE7&pid=Api}}

## Régions endémiques : 
Sud de la Chine : province du Sichuan.

**Remarques**
Risque d'extinction : non menacé."
24.407138,100.393066,Yushania velutina,"**Caractéristiques** 
** Taille : 3 m de haut. Et 0,05 mm de diamètre.  
** Aspect : Rhizomes courts (2 à5 cm);
** Feuilles : De 4 à 11 cm de long; et 0,05 à 0,07 cm de large.


**Image :** {{https://lesbambous.fr/photos/_data/i/galleries/Bambous/Yushania/Velutina/Yushania.velutina.0848-me.jpg}}

## Régions endémiques : 
Sud de la Chine : province du Sichuan.

**Remarques**
Risque d'extinction prévu : ** menacé.","**Caractéristiques** 
** Taille : 3 m de haut. Et 0,05 mm de diamètre.  
** Aspect : Rhizomes courts (2 à5 cm);
** Feuilles : De 4 à 11 cm de long; et 0,05 à 0,07 cm de large.


**Image :** {{https://lesbambous.fr/photos/_data/i/galleries/Bambous/Yushania/Velutina/Yushania.velutina.0848-me.jpg}}

## Régions endémiques : 
Sud de la Chine : province du Sichuan.

**Remarques**
Risque d'extinction prévu : ** menacé."
28.091366,101.140137,Yushania violascens,"**Caractéristiques** 
** Taille : 1.5 à 2 m  
** Aspect des chaumes : De 1,5 à 2m de haut et 5 à 10 mm de diamètre.
** Feuilles :  Jaune- Brun

## Régions endémiques : 
Sud de la Chine : Ouest du Sichuan, Nord-Ouest du Yunnan. 

**Remarques**
Risque d'extinction prévu : non menacé.
De 2400 à 3400 mètres d'altitudes.","**Caractéristiques** 
** Taille : 1.5 à 2 m  
** Aspect des chaumes : De 1,5 à 2m de haut et 5 à 10 mm de diamètre.
** Feuilles :  Jaune- Brun

## Régions endémiques : 
Sud de la Chine : Ouest du Sichuan, Nord-Ouest du Yunnan. 

**Remarques**
Risque d'extinction prévu : non menacé.
De 2400 à 3400 mètres d'altitudes."
27.6457480975016,111.70873094323431,Hunan Province,,
38.2139397109777,138.6851494443265,Japon,,
35.406961,136.790771,Pseudosasa  japonica ,"**Caractéristiques** 
** Résistance au froid :  -10°C 
** Taille : 1,5 à 3 m. 
** Aspect : Port Érigé, dense, avec des chaumes robustes. Bambou traçant.
** Tige : 2 cm de diamètre.
** Feuilles :  : Le feuillage est persistant, avec des feuilles longues et linéaires, d'un vert vif, créant un effet dense et agréable, idéal pour des haies naturelles ou des clôtures végétales.


**Image :** {{https://www.wilsonbrosgardens.com/cdn-cgi/image/width%3D400%2Cquality%3D100/assets/images/Bamboo-Arrow-500x750.jpg}}

## Régions endémiques : 
Japon:  sur l'île de Honshu, Gifu, Kyoto, Nagano, Shizuoka, Shikoku et Kyushu.

**Remarques**
Risque d'extinction: non menacé","**Caractéristiques** 
** Résistance au froid :  -10°C 
** Taille : 1,5 à 3 m. 
** Aspect : Port Érigé, dense, avec des chaumes robustes. Bambou traçant.
** Tige : 2 cm de diamètre.
** Feuilles :  : Le feuillage est persistant, avec des feuilles longues et linéaires, d'un vert vif, créant un effet dense et agréable, idéal pour des haies naturelles ou des clôtures végétales.


**Image :** {{https://www.wilsonbrosgardens.com/cdn-cgi/image/width%3D400%2Cquality%3D100/assets/images/Bamboo-Arrow-500x750.jpg}}

## Régions endémiques : 
Japon:  sur l'île de Honshu, Gifu, Kyoto, Nagano, Shizuoka, Shikoku et Kyushu.

**Remarques**
Risque d'extinction: non menacé"
28.304381,120.146484,Pseudosasa hamadae,"**Caractéristiques** 
** Résistance au froid :  -24°C 
** Taille : De 4 à 5 m.
** Aspect : Chaumes fins et très rectilignes poussant en touffes serrées, peut apparaitre en ZigZag. Gaines persistantes sur le chaume.
** Chaume : De 10 à 15 mm diamètre. Vert-Gris
** Feuilles :  Grandes 10-30 x 1,5 à 2,8 cm. Vert foncés, brillantes dessus.


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/cc03f685d4e0bc1aed5a28407c18fd6e.jpg}}

## Régions endémiques : 
Chine : province du Hunan, et Zhejiang.

**Remarques**
Risque d'extinction : non menacé. ","**Caractéristiques** 
** Résistance au froid :  -24°C 
** Taille : De 4 à 5 m.
** Aspect : Chaumes fins et très rectilignes poussant en touffes serrées, peut apparaitre en ZigZag. Gaines persistantes sur le chaume.
** Chaume : De 10 à 15 mm diamètre. Vert-Gris
** Feuilles :  Grandes 10-30 x 1,5 à 2,8 cm. Vert foncés, brillantes dessus.


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/cc03f685d4e0bc1aed5a28407c18fd6e.jpg}}

## Régions endémiques : 
Chine : province du Hunan, et Zhejiang.

**Remarques**
Risque d'extinction : non menacé. "
28.091366,110.742188,Pseudosasa hamadae,"**Caractéristiques** 
** Résistance au froid :  -24°C 
** Taille : 4 à 5 m.
** Aspect : Chaumes fins et très rectilignes poussant en touffes serrées, peut apparaitre en ZigZag. Gaines persistantes sur le chaume.
** Chaume : De 0,10 à 0,15 cm de diamètre. Vert-Gris
** Feuilles :  Grandes 10-30 x 1,5 à 2,8 cm. Vert foncés, brillantes dessus.


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/cc03f685d4e0bc1aed5a28407c18fd6e.jpg}}

## Régions endémiques : 
Chine : province du Hunan, et Zhejiang.

**Remarques**
Risque d'extinction : non menacé. ","**Caractéristiques** 
** Résistance au froid :  -24°C 
** Taille : 4 à 5 m.
** Aspect : Chaumes fins et très rectilignes poussant en touffes serrées, peut apparaitre en ZigZag. Gaines persistantes sur le chaume.
** Chaume : De 0,10 à 0,15 cm de diamètre. Vert-Gris
** Feuilles :  Grandes 10-30 x 1,5 à 2,8 cm. Vert foncés, brillantes dessus.


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/cc03f685d4e0bc1aed5a28407c18fd6e.jpg}}

## Régions endémiques : 
Chine : province du Hunan, et Zhejiang.

**Remarques**
Risque d'extinction : non menacé. "
29.185254528790985,120.32728583131764,Zhejiang,,
38.2139397109777,138.6851494443265,Japon,,
38.272689,140.185547,Pleioblastus chino,"**Caractéristiques** 
** Résistance au froid :  -18°C 
** Taille : 1,5 à 2,5 m 
** Aspect : Chaumes fins, rhizome peu traçant.
** Tiges : 0,1 à 0,2 cm de diamètre. Vert à Marrons. 
** Feuilles :  20 x 1.8 cm - Feuille panachées de blanc-crème. S’insèrent sur des rameaux courts


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/b8e2211761380b600d00b782b0dfebc8.jpg}}

## Régions endémiques : 
Japon: Nord & Central Honshu. 
( Nom japonais: Himeshima- dake).

**Remarques**
Risque d'extinction : non menacé","**Caractéristiques** 
** Résistance au froid :  -18°C 
** Taille : 1,5 à 2,5 m 
** Aspect : Chaumes fins, rhizome peu traçant.
** Tiges : 0,1 à 0,2 cm de diamètre. Vert à Marrons. 
** Feuilles :  20 x 1.8 cm - Feuille panachées de blanc-crème. S’insèrent sur des rameaux courts


**Image :** {{https://d2seqvvyy3b8p2.cloudfront.net/b8e2211761380b600d00b782b0dfebc8.jpg}}

## Régions endémiques : 
Japon: Nord & Central Honshu. 
( Nom japonais: Himeshima- dake).

**Remarques**
Risque d'extinction : non menacé"
35.995785,140.229492,Pleioblastus linearis,"**Caractéristiques** 
** Résistance au froid :   -15°C 
** Taille : 0,5 à 1,5 m . 
** Aspect : Port Compact, érigé, avec une croissance touffue.
** Tige : De 0,05 à 0,20 mm de diamètre.
** Feuilles :  De  6 à 28 cm long; et 0,05 à 0,10 cm de large. Persistant, feuilles étroites, linéaires, vert vif.  


**Image :** {{https://cdn.store-factory.com/www.bambusa.fr/content/product_8431300b.jpg?v=1648469419}}

## Régions endémiques : 
Japan  : Nom japonais Nansei-shoto

**Remarques**
Risque d'extinction prévu : menacé. ","**Caractéristiques** 
** Résistance au froid :   -15°C 
** Taille : 0,5 à 1,5 m . 
** Aspect : Port Compact, érigé, avec une croissance touffue.
** Tige : De 0,05 à 0,20 mm de diamètre.
** Feuilles :  De  6 à 28 cm long; et 0,05 à 0,10 cm de large. Persistant, feuilles étroites, linéaires, vert vif.  


**Image :** {{https://cdn.store-factory.com/www.bambusa.fr/content/product_8431300b.jpg?v=1648469419}}

## Régions endémiques : 
Japan  : Nom japonais Nansei-shoto

**Remarques**
Risque d'extinction prévu : menacé. "
34.198173,135.834961,Pleioblastus simonii,"**Caractéristiques** 
** Résistance au froid : -23°C 
** Taille : 4 m 
** Aspect : Traçant
** Tige : Vert à Marrons. 0,20 cm de diamètre.
** Feuilles : De 5 à 30 cm long; et 0,15 à 0,35 mm de large.


**Image :** {{https://www.baumschule-horstmann.de/bilder/popup/buschbambus-zweifarbiger-zwergbambus-m016797_w_1.jpg}}

## Régions endémiques : 
Japon : Sud et centre du japon.

** Remarque : 
Risque d'extinction : non menacé.","**Caractéristiques** 
** Résistance au froid : -23°C 
** Taille : 4 m 
** Aspect : Traçant
** Tige : Vert à Marrons. 0,20 cm de diamètre.
** Feuilles : De 5 à 30 cm long; et 0,15 à 0,35 mm de large.


**Image :** {{https://www.baumschule-horstmann.de/bilder/popup/buschbambus-zweifarbiger-zwergbambus-m016797_w_1.jpg}}

## Régions endémiques : 
Japon : Sud et centre du japon.

** Remarque : 
Risque d'extinction : non menacé."
31.82312921535812,117.16688258488281,ANHUI PROVINCE,,
23.214198266858833,113.3947577052173,Chuanggdong Province,,
25.979139636890494,118.11909718822592,Fujian Province,,
23.822818663037644,108.79389763643533,Guangxi Province,,
26.83236683954797,106.87866378864305,GUIZHOU PROVINCE,,
39.61923599215162,116.198471927469,Hebei province,,
33.91744042332733,113.60346404702534,HENAN PROVINCE,,
27.6457480975016,111.70873094323431,Hunan Province,,
23.06406225384967,79.67738372862595,India ,,
38.2139397109777,138.6851494443265,Japon,,
27.65328322553722,115.72770589341386,Jianhxi Province,,
31.409912,116.828613,Phyllostachys  arcana,"**Caractéristiques** 
** Résistance au froid :  -20°C 
** Taille : 4 à 8m  
** Chaume  : Maximum 4 cm de diamètre. Vert avec une petite nuance de Noir au soleil.
** Feuilles :  15 x 2 cm. Vert.


**Image :** {{https://bambus-deutschland.de/wp-content/uploads/2020/10/Aussem-Ute-Phyllostachys-arcana-Luteosulcata-P1290205-scaled.jpg}}

## Régions endémiques : 
Sud de la Chine : province du Anhui

**Remarques**
Risque d'extinction  : non menacé
Utilisations : Les branches fortes sont couper et parfaites pour des cannes de jardin utiles. En Chine, elles sont fendues et utilisées pour faire des nattes ondulées.","**Caractéristiques** 
** Résistance au froid :  -20°C 
** Taille : 4 à 8m  
** Chaume  : Maximum 4 cm de diamètre. Vert avec une petite nuance de Noir au soleil.
** Feuilles :  15 x 2 cm. Vert.


**Image :** {{https://bambus-deutschland.de/wp-content/uploads/2020/10/Aussem-Ute-Phyllostachys-arcana-Luteosulcata-P1290205-scaled.jpg}}

## Régions endémiques : 
Sud de la Chine : province du Anhui

**Remarques**
Risque d'extinction  : non menacé
Utilisations : Les branches fortes sont couper et parfaites pour des cannes de jardin utiles. En Chine, elles sont fendues et utilisées pour faire des nattes ondulées."
